ID_Mensaje,Remitente,Asunto,Resumen,ID_Pedido,Texto_Incidencia,Texto_Procesado,Categoria_Origen,Sentimiento,Emocion,Prioridad,Estado
1776857103750014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],entreg errone ped buen tard escrib warehous sal hic vari ped marc hech seguimient ped traves app shop ped pon lleg hoy lleg sms movil mañan,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776855489901004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_b47345ad,[OCULTO POR PRIVACIDAD],re confirm ped buen tard duni hoy lleg sudader aprs vien manch regal asi quier devolv indic com favor graci envi iphon,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1776854300193015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib re fwd delivery status notification delay buen dias ayer habl hij confirm hoy hospital mañan falt envi much graci lun abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1776853078473014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib re buen dias realiz seman pas ped id articul hoy recib sol pregunt rest product iran lleg prox dias asi salud graci mie abr,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776852948930003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],buen dias realiz ped articul lleg rest lleg prox dias id ped 128218un salud graci,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776852532768015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib reincident mie abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776852484842014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],incident darm respuest mand incident ped 127962. dic sudader no dispon no se cual pag envi lleg 2448h despues dias no sudader fech estim encim,INCIDENCIA GENERAL,NEG,anger,ALTA (Urgente),Abierto
1776852355332014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib re acus recib re acus recib re acus recib re incident ped darm respuest mand incident ped 127962. dic sudader no dispon no se cual pag envi lleg 2448h despues dias no sudader fech estim encim,INCIDENCIA GENERAL,NEG,anger,ALTA (Urgente),Abierto
1776852342238014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib re acus recib re acus recib re incident ped esper respuest mie abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776852316469014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib re no pued dart numer ped no aparec ningun corre confirm ped pagin no aparec nad historial ped si mand justif bancari comprob cobr si hech,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776852302538004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib re acus recib re acus recib re incident ped sig esper respuestam mand incident ped 127962. dic sudader no dispon no se cual pag envi lleg 2448h despues dias no sudader fech estim encim,INCIDENCIA GENERAL,NEG,anger,ALTA (Urgente),Abierto
1776852294030014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib re acus recib re incident ped sig esper mand incident ped 127962. dic sudader no dispon no se cual pag envi lleg 2448h despues dias no sudader fech estim encim n,INCIDENCIA GENERAL,NEG,anger,ALTA (Urgente),Abierto
1776851460425004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],hol dia abril hic ped camiset lleg ningun corre confirm cobr realiz,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776851237186004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib re adjunt inform solicit mie abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776851195611003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],hol ruth creador conten encant empez colabor marc encaj estil valor gust cre conten cercan natural autent busc siempr conect form real audienci si cre,TARA PROVEEDOR,POS,others,BAJA,Abierto
1776850523233003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib re incident ped n ped situacion ped qued stock despues hab realiz compr pod ayudart necesit inform pued cambi prend graci mie abr duni sanchi,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1776850336136014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re incident ped hol rueg contest corre envi gust cambi prend no se com hac graci lun abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776850248983015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_d96609b0,[OCULTO POR PRIVACIDAD],re acus recib re incident ped numer ped 127001devolu dinerograci envi iphon,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776850076312004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_c4c86066,[OCULTO POR PRIVACIDAD],re acus recib reproblem articul envi n ped esens1128361situ ped dos sudader ped no lleg no dond pod ayudart necesit sab sudader marron tall m ped conjunt recib,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776849835496004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_c4c86066,[OCULTO POR PRIVACIDAD],problem articul envi buen dias samuel torr escrib n relacion ped hic hac dias numer ped esens1128361 ped dos sudader gris xxl recib marron m aun no se nad paquet p,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776849756450014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re incident ped buen dias duni disculp acept aunqu no sid problem millon graci atencion pacienci hij decid quier pol q adjunt tall xs bord t.p bander españ si,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776848754877004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib reped mar abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776847506686004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_e300ad33,[OCULTO POR PRIVACIDAD],ped buen dias recib part ped sudader falt recib rest sudaderas.hic comprael pas abril todav no recib notici no veo encuentr si camin corre,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776847155655004501,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_e300ad33,[OCULTO POR PRIVACIDAD],order wrong item receiv or missing item no recib rest compr sudader mjbechevarriagmail.com not the following information is for internal use order esens1128305 custom mari jos blanc echevarri contact from esenzi tracking p,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776843585527004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],descuent no val buen hac prim ped web utiliz codig envi besenzia10 rechaz no entiend sudader model lilac standard hoodi regal no gust,PEDIDO PERDIDO,NEG,others,ALTA (Urgente),Abierto
1776841113743003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re incident ped hol buen dias no recib llev esper resolu incident febrer quier compr forr pol favor intent cumpl acord no quier prend graci,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776838341974015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],cambi direccion hol realiz ped necesit cambi direccion envi referent pq8flg0416742610147220f pod ayud salg envi,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1776816623415003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],mor sizing in the blu oil beyond hoodi hell i notic you are out of lot of siz on your sit and thought to reach out if you happ to hav larg in the blu oil beyond hoodi thank you for your tim christi,TARA PROVEEDOR,POS,others,BAJA,Abierto
1776809846758014300,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],mail delivery status notification delay this messag was creat automatically by mail delivery system this is warning messag only you do not need to resend your messag the original messag was receiv at wed apr from atencionalclienteesenziaclub.com aten,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776807134504014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_fe55be29,[OCULTO POR PRIVACIDAD],order issu at delivery buen si no cas dispon cog movil cas llam pued hac peteramsangmail.com not the following information is for internal use order esens1127892 custom pedr amador contact fr,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776805720639004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_98a175bf,[OCULTO POR PRIVACIDAD],re confirm ped 129099. hol ped lleg domicili call cost ric majadahond españ pon extrañ tiend sevill sal ahi si recog ahi impos viv madr gust cancel,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776802917213004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re incident ped hol rog llam graci salud envi outlook ios duni sanchis rodriguez atencionalclienteesenziaclub.com envi monday april pm vanes garci shula81hotmail.com asunt incid,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776802088962003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_564777ec,[OCULTO POR PRIVACIDAD],re confirm ped buen noch sol lleg sudader tall m color verd sudader tall s blanc no lleg esper dig pod ocurr graci envi outlook andro from esenzi atencionalclientees,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1776801343777014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re incident ped hol pued dec prend hic modif abon no contest no se si sudader no lun abr rebec vazquez saa rvazquezsaagmail.com escrib,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776801070475014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_2cd5ab13,[OCULTO POR PRIVACIDAD],re acus recib reimperfeccion compr numer ped esens1127951 situacion sudader lleg dos manch no quit olor pegament mar abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776800071693014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_dedf8be0,[OCULTO POR PRIVACIDAD],devolu ped esens1127894 buen tard escrib hac sudader compr seman pas decid compr prend correspondient ped referent recib vem tall no vien bien hij sudader,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776798285064014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],buen error ped puest recog tiend quer ped q lleg cas si pod anul,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776798274114014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],decuent aplic codig suscrib newslett no aplic besenzia10,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776798154836014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_ba84f424,[OCULTO POR PRIVACIDAD],order other issu quier devolv ped qued pequeñ quier cog tall mas odeizabal03gmail.com not the following information is for internal use order esens1128363 custom odei zabal contact from esenzi tracking pa,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776798122278003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re incident devolu ped hol buen mir si quier hac devolu sal ten pag form hac no ten pag graci vie abr duni sanchis rodriguez atencionalclientees,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776797643989015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],ped hol realic ped dia abril web dia hoy abril sig aparec pendient prepar ningun avanc segun indic plaz envi hor retras,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1776796679585014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_322a15be,[OCULTO POR PRIVACIDAD],order other issu email puest no correct email maya1675hotmail.com pued mand confirm ped graci mmaya16751hotmail.com not the following information is for internal use order esens1128985 custom m,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776797072463014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_b84fe792,[OCULTO POR PRIVACIDAD],order buen compr sudader hac seman todavi no envi habi compr mas vec nunc pas escrib simplement pon envi 2448h si son mal no va mal mas p,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776796098604015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_1f09b76f,[OCULTO POR PRIVACIDAD],re acus recib re acus recib re order wrong item receiv or missing item buen tard escrib numer ped esens1128313 dij moment ped par sudader cobr ambas escrib ver si podr envi ped no stock asi pues adjunt fot,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776795923939014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_3ff727bf,[OCULTO POR PRIVACIDAD],re acus recib recancel ped hol much graci respuest n ped situacion ped realiz hac aproxim minut moment solicitud actual encuentr fas inicial todav no entrad prepar proces,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776792053016003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re ped esper mand ahi si ped direccion no pued ser solucion dais mie abr esenzi infobigbluetracking.com escrib,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776788450113014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_dbed834a,[OCULTO POR PRIVACIDAD],order confirm apr buen tard nuev ped tampoc lleg ocasion order confirm apr pag gast envi embarg sudader no recib agradezc indiqu recib ped,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1776787167696004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_94edcac6,[OCULTO POR PRIVACIDAD],re acus recib re incident ped esper respuest ped fall cost interes articul mism preci red strip pol roj azul franj horizontal tall xl mid 1.93 cre correct much graci rodrig,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1776786951002004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_0790b8f3,[OCULTO POR PRIVACIDAD],re consult ped hol duni agradecert tod gestion realiz aunqu proces reclam sid lent dia hoy fin lleg ped buen hac esper cordial salud nere jue abr,INCIDENCIA GENERAL,POS,joy,BAJA,Abierto
1776786320548014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re incident compr final quedar sudader graci mod mar abr temerario47yt joserafaelsky0gmail.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776786257552004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib reincident compr final qued sudader graci igual maner mar abr temerario47yt joserafaelsky0gmail.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776784159243014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_3ff727bf,[OCULTO POR PRIVACIDAD],cancel ped estim equip atencion client esenzi nombr mar pong contact usted solicit cancel ped acab realiz hac aproxim minut motiv personal gust can,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776782142746004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_6cf404c0,[OCULTO POR PRIVACIDAD],re acus recib re acus recib refalt envi numer ped situacion ped confirm cobr no recib recib sudader ped cobr falt apres sky hoodi tall m. graci envi outlook andro from duni sanchis r,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776779860448015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],imperfeccion compr buen tard hac seman hic ped compr sudader rebaj hoy lleg abrir paquet dad fuert olor pegament fij bien sudader dos marc no se exactam,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776778665168004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re retras ped acab lleg mensaj paquet camino.much graci mar abr carm muñoz esteb munozestebancarmengmail.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776776175885003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re incident ped hol solicit reembols graci miguel pala urban lun abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776774866083003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib reincident compr n ped situacion ped envi pod ayudart sudader compr error quier devolv envi sudader stampt midnigh hoodi si quier dos oval lemon tall m l m,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776774521750014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],incident compr hol acab hac compr quer compr dos hoodi lemon oval tall m l hic pag di cuent compr pag accident sudader no quer compr gust cancel elotr s,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776774129247004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_d96609b0,[OCULTO POR PRIVACIDAD],re incident ped buen no ningun tall devolvedm diner envi iphon,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776773782522004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],ped incomplet buen tard falt dos sudader ped tal pon web adjunt numer ped conten caj esper respuest solucion rap graci numer ped 128755nombr ana fernandez rodriguez,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776772185494014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib reped mar abr p. m. duni sanchis rodriguez atencionalclienteesenziaclub.com escrib no envi lleg posibl,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776772072938014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_33a729f9,[OCULTO POR PRIVACIDAD],ped no constanci ped va shop van vari dias muev ped,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776771031955015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_b7220038,[OCULTO POR PRIVACIDAD],re acus recib re incident ped hol buen tard mand plantill mand agiliz proces n ped 127883situacion ped ped incomplet pod ayudart solicit reembols articul falt ped midnight sign,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776770628399014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_b7220038,[OCULTO POR PRIVACIDAD],re incident ped mar abr j.c.martin20082004gmail.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776769586521014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re problem prend buen dias mir eleg sudader stock xs no practic nad no graci nuev,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776766297814014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_00d4c691,[OCULTO POR PRIVACIDAD],re actualiz ped buen dias gust sab com va ped lun abr esenzi atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776766050483014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_1e07861d,[OCULTO POR PRIVACIDAD],n ped situacion ped confirmad pod ayudart van envi,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
